step,reward,success_rate,distil_loss,bc_flow_loss,q_loss,critic_loss,mse
105000,-185.88368225097656,0.0,0.005306912586092949,0.0,185.88368225097656,6.646195411682129,0.028713231906294823
110000,-189.59030151367188,0.0,0.0038064538966864347,0.0,189.59030151367188,7.071504592895508,0.04082139953970909
115000,-185.72409057617188,0.0,0.004104907158762217,0.0,185.72409057617188,4.969193458557129,0.03251808136701584
120000,-183.22640991210938,0.0,0.0035563979763537645,0.0,183.22640991210938,3.970560073852539,0.028667623177170753
125000,-188.40567016601562,0.0,0.0047312346287071705,0.0,188.40567016601562,9.070697784423828,0.02851107157766819
130000,-190.04705810546875,0.0,0.004111660644412041,0.0,190.04705810546875,2.915844678878784,0.030625242739915848
135000,-179.37985229492188,0.0,0.004542927723377943,0.0,179.37985229492188,6.546813011169434,0.03018409013748169
140000,-186.47695922851562,0.0,0.004653935320675373,0.0,186.47695922851562,10.029065132141113,0.02593940496444702
145000,-181.10488891601562,0.0,0.004827131051570177,0.0,181.10488891601562,7.951511383056641,0.028117328882217407
150000,-187.3597412109375,0.0,0.0048215012066066265,0.0,187.3597412109375,3.985468864440918,0.037909459322690964
155000,-184.520751953125,0.0,0.005038853269070387,0.0,184.520751953125,4.479620456695557,0.031158482655882835
160000,-183.09652709960938,0.0,0.0049096825532615185,0.0,183.09652709960938,5.533226013183594,0.0320003405213356
165000,-181.33404541015625,0.0,0.004118384327739477,0.0,181.33404541015625,3.2503979206085205,0.029356753453612328
170000,-191.05740356445312,0.0,0.005064563360065222,0.0,191.05740356445312,5.924860954284668,0.03167107701301575
175000,-181.68238830566406,0.0,0.0038458933122456074,0.0,181.68238830566406,8.650495529174805,0.02268165908753872
180000,-187.4970703125,0.0,0.005303084850311279,0.0,187.4970703125,6.647218227386475,0.029226606711745262
185000,-182.38543701171875,0.0,0.005026230122894049,0.0,182.38543701171875,3.8594210147857666,0.0328623466193676
190000,-183.12738037109375,0.0,0.0037311867345124483,0.0,183.12738037109375,5.166896820068359,0.021303853020071983
195000,-181.315185546875,0.0,0.004470850806683302,0.0,181.315185546875,4.7367353439331055,0.023753272369503975
200000,-189.8939971923828,0.0,0.003927658312022686,0.0,189.8939971923828,6.231084823608398,0.03868887946009636
200000,-189.8939971923828,0.0,0.003927658312022686,0.0,189.8939971923828,6.231084823608398,0.03868887946009636
205000,-180.046875,0.0,0.005341590382158756,0.0,180.046875,5.0119452476501465,0.0360090546309948
210000,-192.72784423828125,0.0,0.0036319741047918797,0.0,192.72784423828125,4.30577278137207,0.022595761343836784
215000,-189.33056640625,0.0,0.003678876208141446,0.0,189.33056640625,4.728116989135742,0.02748844027519226
220000,-183.94723510742188,0.0,0.006191547494381666,0.0,183.94723510742188,3.708408832550049,0.03230099752545357
225000,-189.39846801757812,0.0,0.004362448118627071,0.0,189.39846801757812,11.537261009216309,0.029179701581597328
230000,-180.5123291015625,0.0,0.005440849345177412,0.0,180.5123291015625,5.4077534675598145,0.030512560158967972
235000,-192.27182006835938,0.0,0.004738665651530027,0.0,192.27182006835938,6.115113258361816,0.03533313050866127
240000,-185.24562072753906,0.0,0.004446308594197035,0.0,185.24562072753906,3.427220344543457,0.03099893406033516
245000,-185.72853088378906,0.0,0.004193063359707594,0.0,185.72853088378906,5.764725685119629,0.029096459969878197
250000,-185.73086547851562,0.0,0.003719555912539363,0.0,185.73086547851562,3.7688491344451904,0.026352176442742348
255000,-187.5565643310547,0.0,0.003436169121414423,0.0,187.5565643310547,3.3615598678588867,0.026007169857621193
260000,-190.24130249023438,0.0,0.00468634907156229,0.0,190.24130249023438,5.76107120513916,0.03192427381873131
265000,-187.36669921875,0.0,0.0038440802600234747,0.0,187.36669921875,4.721679210662842,0.03013388253748417
270000,-182.707763671875,0.0,0.0043798391707241535,0.0,182.707763671875,5.212522029876709,0.033949609845876694
275000,-188.88433837890625,0.0,0.00566104706376791,0.0,188.88433837890625,2.9857115745544434,0.033042795956134796
280000,-182.80950927734375,0.0,0.004485449753701687,0.0,182.80950927734375,3.7937216758728027,0.03195370361208916
285000,-187.84239196777344,0.0,0.004811910446733236,0.0,187.84239196777344,7.173462867736816,0.03556538745760918
290000,-186.31033325195312,0.0,0.005761879030615091,0.0,186.31033325195312,3.22830867767334,0.032143957912921906
295000,-185.140380859375,0.0,0.004016268998384476,0.0,185.140380859375,3.010620355606079,0.02834373153746128
300000,-190.7552032470703,0.0,0.003943388815969229,0.0,190.7552032470703,3.3581995964050293,0.028591055423021317
300000,-190.7552032470703,0.0,0.003943388815969229,0.0,190.7552032470703,3.3581995964050293,0.028591055423021317
305000,-189.08267211914062,0.0,0.005468574818223715,0.0,189.08267211914062,6.507887840270996,0.02690354362130165
310000,-188.19967651367188,0.0,0.004719600547105074,0.0,188.19967651367188,3.416865110397339,0.027213094756007195
315000,-186.6761474609375,0.0,0.00421104533597827,0.0,186.6761474609375,3.9858994483947754,0.02567962370812893
320000,-183.53199768066406,0.0,0.00794707890599966,0.0,183.53199768066406,5.134869575500488,0.0431981198489666
325000,-187.10438537597656,0.0,0.003949344623833895,0.0,187.10438537597656,8.684715270996094,0.027042120695114136
330000,-189.4974365234375,0.0,0.003512401133775711,0.0,189.4974365234375,3.1077911853790283,0.031604766845703125
335000,-186.3720703125,0.0,0.0039259823970496655,0.0,186.3720703125,4.823902130126953,0.026314307004213333
340000,-186.3999481201172,0.0,0.005447187926620245,0.0,186.3999481201172,5.011449813842773,0.030335355550050735
345000,-184.9423828125,0.0,0.0036225446965545416,0.0,184.9423828125,3.3819007873535156,0.024487672373652458
350000,-182.657470703125,0.0,0.004396453034132719,0.0,182.657470703125,5.261709213256836,0.032478559762239456
355000,-187.93809509277344,0.0,0.004794425796717405,0.0,187.93809509277344,3.860473155975342,0.024831479415297508
360000,-185.76504516601562,0.0,0.005688791628926992,0.0,185.76504516601562,3.02874755859375,0.030967270955443382
365000,-187.64263916015625,0.0,0.005671524442732334,0.0,187.64263916015625,4.8243818283081055,0.026643170043826103
370000,-188.5987091064453,0.0,0.004058040212839842,0.0,188.5987091064453,3.685405731201172,0.022828025743365288
375000,-190.5630340576172,0.0,0.004411046858876944,0.0,190.5630340576172,2.511697769165039,0.02499508298933506
380000,-185.91751098632812,0.0,0.0046721952967345715,0.0,185.91751098632812,3.3511104583740234,0.024596240371465683
385000,-187.55050659179688,0.0,0.0038981919642537832,0.0,187.55050659179688,3.9965367317199707,0.0368255078792572
390000,-189.60166931152344,0.0,0.0037814266979694366,0.0,189.60166931152344,5.812561988830566,0.027226585894823074
395000,-186.7075958251953,0.0,0.004945608787238598,0.0,186.7075958251953,3.9122116565704346,0.026716724038124084
400000,-189.97787475585938,0.0,0.004402147606015205,0.0,189.97787475585938,5.23922061920166,0.03495305776596069
400000,-189.97787475585938,0.0,0.004402147606015205,0.0,189.97787475585938,5.23922061920166,0.03495305776596069
405000,-192.69427490234375,0.0,0.003767937421798706,0.0,192.69427490234375,3.7238080501556396,0.033137720078229904
410000,-194.32528686523438,0.0,0.003398660570383072,0.0,194.32528686523438,2.6858086585998535,0.02099231444299221
415000,-186.08868408203125,0.0,0.006764911115169525,0.0,186.08868408203125,3.4806320667266846,0.02740584872663021
420000,-180.36215209960938,0.0,0.004517932888120413,0.0,180.36215209960938,3.171517848968506,0.02435331605374813
425000,-184.75808715820312,0.0,0.0044769723899662495,0.0,184.75808715820312,3.861459732055664,0.032514538615942
430000,-182.80369567871094,0.0,0.003309350460767746,0.0,182.80369567871094,3.8685824871063232,0.027639521285891533
435000,-182.94557189941406,0.0,0.00619014585390687,0.0,182.94557189941406,2.8752613067626953,0.02632868103682995
440000,-195.7203826904297,0.0,0.004242622759193182,0.0,195.7203826904297,6.505553245544434,0.028846407309174538
445000,-187.60763549804688,0.0,0.004655348602682352,0.0,187.60763549804688,3.66780948638916,0.0272954311221838
450000,-187.58197021484375,0.0,0.0038269527722150087,0.0,187.58197021484375,6.386556625366211,0.02643747068941593
455000,-188.72943115234375,0.0,0.0036274211015552282,0.0,188.72943115234375,4.256424903869629,0.02163706161081791
460000,-180.8717498779297,0.0,0.0037890367675572634,0.0,180.8717498779297,6.568442344665527,0.026185646653175354
465000,-188.84228515625,0.0,0.0038285143673419952,0.0,188.84228515625,3.7332422733306885,0.027386272326111794
470000,-184.16351318359375,0.0,0.004390968941152096,0.0,184.16351318359375,3.0077648162841797,0.031454987823963165
475000,-187.3155517578125,0.0,0.005493879783898592,0.0,187.3155517578125,3.720229387283325,0.03080586902797222
480000,-191.37374877929688,0.0,0.003325196448713541,0.0,191.37374877929688,2.221444845199585,0.03359257057309151
485000,-185.83355712890625,0.0,0.005109729710966349,0.0,185.83355712890625,2.8966124057769775,0.029674723744392395
490000,-187.1749267578125,0.0,0.005932482425123453,0.0,187.1749267578125,2.8480939865112305,0.025765595957636833
495000,-180.96554565429688,0.0,0.004569891840219498,0.0,180.96554565429688,2.3707590103149414,0.032917320728302
500000,-189.84344482421875,0.0,0.004579933825880289,0.0,189.84344482421875,3.7769877910614014,0.02694028988480568
500000,-189.84344482421875,0.0,0.004579933825880289,0.0,189.84344482421875,3.7769877910614014,0.02694028988480568
505000,-191.92770385742188,0.0,0.005254518240690231,0.0,191.92770385742188,2.768516778945923,0.029749182984232903
510000,-189.8758544921875,0.0,0.005281737539917231,0.0,189.8758544921875,3.8062095642089844,0.031790003180503845
515000,-193.30288696289062,0.0,0.003487000009045005,0.0,193.30288696289062,2.546367645263672,0.020257381722331047
520000,-185.96923828125,0.0,0.0036512152291834354,0.0,185.96923828125,4.4055585861206055,0.027576757594943047
525000,-178.9244384765625,0.0,0.003668316872790456,0.0,178.9244384765625,2.8530783653259277,0.023649683222174644
530000,-192.25946044921875,0.0,0.003989029210060835,0.0,192.25946044921875,3.5689985752105713,0.018605384975671768
535000,-196.59597778320312,0.0,0.004732444416731596,0.0,196.59597778320312,2.338344097137451,0.030813012272119522
540000,-177.4661865234375,0.0,0.005761357024312019,0.0,177.4661865234375,2.8186631202697754,0.026976007968187332
545000,-186.86863708496094,0.0,0.004298393614590168,0.0,186.86863708496094,4.041861534118652,0.028719132766127586
550000,-181.26358032226562,0.0,0.0041214763186872005,0.0,181.26358032226562,5.0229878425598145,0.03354548662900925
555000,-194.7078857421875,0.0,0.003458494320511818,0.0,194.7078857421875,3.9969592094421387,0.02523241750895977
560000,-185.6614990234375,0.0,0.0036220781039446592,0.0,185.6614990234375,3.6603713035583496,0.025080865249037743
565000,-185.9456787109375,0.0,0.004953810013830662,0.0,185.9456787109375,3.2279677391052246,0.02855890989303589
570000,-193.9589080810547,0.0,0.003865595906972885,0.0,193.9589080810547,3.388664960861206,0.027263229712843895
575000,-182.26722717285156,0.0,0.0036667354870587587,0.0,182.26722717285156,3.1241343021392822,0.028126930817961693
580000,-192.8289794921875,0.0,0.0038347665686160326,0.0,192.8289794921875,3.5298144817352295,0.022847002372145653
585000,-187.81643676757812,0.0,0.004251949023455381,0.0,187.81643676757812,3.0503129959106445,0.026262402534484863
590000,-187.07180786132812,0.0,0.004095497541129589,0.0,187.07180786132812,5.354432106018066,0.034425485879182816
595000,-191.65045166015625,0.0,0.004045087844133377,0.0,191.65045166015625,3.38454008102417,0.027361473068594933
600000,-191.9377899169922,0.0,0.003834512084722519,0.0,191.9377899169922,3.675307035446167,0.022854138165712357
600000,-191.9377899169922,0.0,0.003834512084722519,0.0,191.9377899169922,3.675307035446167,0.022854138165712357
605000,-193.26510620117188,0.0,0.004359194543212652,0.0,193.26510620117188,4.542715549468994,0.03217024728655815
610000,-191.71151733398438,0.0,0.004786506295204163,0.0,191.71151733398438,6.102921009063721,0.023361235857009888
615000,-188.21490478515625,0.0,0.005352132022380829,0.0,188.21490478515625,4.143980979919434,0.029962832108139992
620000,-190.61465454101562,0.0,0.004429536405950785,0.0,190.61465454101562,2.8104329109191895,0.027342695742845535
625000,-197.80564880371094,0.0,0.005595589522272348,0.0,197.80564880371094,5.214195251464844,0.02873419225215912
630000,-188.4555206298828,0.0,0.0037218600045889616,0.0,188.4555206298828,4.253785133361816,0.033574704080820084
635000,-189.6517333984375,0.0,0.006198983173817396,0.0,189.6517333984375,4.927596092224121,0.03237197548151016
640000,-188.6442108154297,0.0,0.003781137755140662,0.0,188.6442108154297,2.910590648651123,0.0275423526763916
645000,-195.21978759765625,0.0,0.004308913368731737,0.0,195.21978759765625,3.5374631881713867,0.02338426373898983
650000,-194.64825439453125,0.0,0.0038762607146054506,0.0,194.64825439453125,3.7115042209625244,0.02938028611242771
655000,-191.92001342773438,0.0,0.004532394465059042,0.0,191.92001342773438,2.3373475074768066,0.0251567792147398
660000,-188.16647338867188,0.0,0.004345030058175325,0.0,188.16647338867188,2.9333300590515137,0.023278960958123207
665000,-189.07183837890625,0.0,0.004148044623434544,0.0,189.07183837890625,2.9665169715881348,0.026783986017107964
670000,-182.5647735595703,0.0,0.004659008234739304,0.0,182.5647735595703,2.446920394897461,0.02685241401195526
675000,-190.6456298828125,0.0,0.005401229951530695,0.0,190.6456298828125,3.4102048873901367,0.029344677925109863
680000,-190.06871032714844,0.0,0.004697415977716446,0.0,190.06871032714844,3.076235294342041,0.02542290650308132
685000,-185.3873291015625,0.0,0.003903435543179512,0.0,185.3873291015625,2.703174114227295,0.030865967273712158
690000,-186.16302490234375,0.0,0.00528610497713089,0.0,186.16302490234375,4.758063316345215,0.02948753349483013
695000,-190.06332397460938,0.0,0.004335017409175634,0.0,190.06332397460938,2.936051368713379,0.02861127257347107
700000,-194.27554321289062,0.0,0.003937680274248123,0.0,194.27554321289062,2.476799488067627,0.016412610188126564
700000,-194.27554321289062,0.0,0.003937680274248123,0.0,194.27554321289062,2.476799488067627,0.016412610188126564
705000,-183.45706176757812,0.0,0.0034674741327762604,0.0,183.45706176757812,2.957198143005371,0.024318184703588486
710000,-187.43719482421875,0.0,0.005095266737043858,0.0,187.43719482421875,9.160802841186523,0.02690643072128296
715000,-192.32533264160156,0.0,0.003442171961069107,0.0,192.32533264160156,3.1111855506896973,0.02516590990126133
720000,-189.75634765625,0.0,0.00419600447639823,0.0,189.75634765625,2.2644777297973633,0.024968579411506653
725000,-194.14865112304688,0.0,0.0034392052330076694,0.0,194.14865112304688,2.3167383670806885,0.02224605344235897
730000,-197.426025390625,0.0,0.005342245101928711,0.0,197.426025390625,2.8038253784179688,0.027854619547724724
735000,-192.06658935546875,0.0,0.005351628642529249,0.0,192.06658935546875,2.887592315673828,0.028620511293411255
740000,-190.0926971435547,0.0,0.0037952426355332136,0.0,190.0926971435547,3.176987886428833,0.03085029125213623
745000,-188.1916961669922,0.0,0.005671095103025436,0.0,188.1916961669922,8.01303768157959,0.031407397240400314
750000,-191.70758056640625,0.0,0.0032854124438017607,0.0,191.70758056640625,3.912269353866577,0.03172092139720917
755000,-192.5843048095703,0.0,0.0036943405866622925,0.0,192.5843048095703,4.146753311157227,0.029387041926383972
760000,-191.5256805419922,0.0,0.0031837993301451206,0.0,191.5256805419922,2.7031822204589844,0.0223378986120224
765000,-191.24949645996094,0.0,0.004237500950694084,0.0,191.24949645996094,5.958414077758789,0.03671708330512047
770000,-186.18563842773438,0.0,0.0047922455705702305,0.0,186.18563842773438,3.001922130584717,0.028847938403487206
775000,-194.51231384277344,0.0,0.005694253835827112,0.0,194.51231384277344,3.0249431133270264,0.026456786319613457
780000,-184.0445098876953,0.0,0.003692117054015398,0.0,184.0445098876953,3.7538845539093018,0.026389295235276222
785000,-189.91848754882812,0.0,0.00471173832193017,0.0,189.91848754882812,2.658259868621826,0.029897093772888184
790000,-191.988037109375,0.0,0.004503188189119101,0.0,191.988037109375,3.63558292388916,0.02488694153726101
795000,-190.0907440185547,0.0,0.004196593072265387,0.0,190.0907440185547,3.028972625732422,0.02492162398993969
800000,-188.74029541015625,0.0,0.004093293100595474,0.0,188.74029541015625,2.794867515563965,0.025536809116601944
800000,-188.74029541015625,0.0,0.004093293100595474,0.0,188.74029541015625,2.794867515563965,0.025536809116601944
805000,-192.7198944091797,0.0,0.006584691349416971,0.0,192.7198944091797,5.556568145751953,0.026171201840043068
810000,-192.01150512695312,0.0,0.004434654023498297,0.0,192.01150512695312,2.270778179168701,0.02187693677842617
815000,-187.36444091796875,0.0,0.004755660891532898,0.0,187.36444091796875,2.303256034851074,0.03613748773932457
820000,-185.2730712890625,0.0,0.00385084911249578,0.0,185.2730712890625,2.524840831756592,0.0201032143086195
825000,-189.1802978515625,0.0,0.0034575865138322115,0.0,189.1802978515625,3.1826441287994385,0.031149858608841896
830000,-188.86776733398438,0.0,0.004505580756813288,0.0,188.86776733398438,5.0104079246521,0.02601282298564911
835000,-190.5965118408203,0.0,0.003386174561455846,0.0,190.5965118408203,2.1775436401367188,0.023529162630438805
840000,-192.81353759765625,0.0,0.004291900899261236,0.0,192.81353759765625,3.133349657058716,0.026108374819159508
845000,-188.3439483642578,0.0,0.0029587734024971724,0.0,188.3439483642578,3.0318875312805176,0.019969895482063293
850000,-192.22023010253906,0.0,0.003429058939218521,0.0,192.22023010253906,3.3236145973205566,0.02995699644088745
855000,-189.2622833251953,0.0,0.005408584605902433,0.0,189.2622833251953,2.449026107788086,0.0275356974452734
860000,-187.98583984375,0.0,0.006386683788150549,0.0,187.98583984375,4.513486862182617,0.02294732816517353
865000,-196.44338989257812,0.0,0.0051885065622627735,0.0,196.44338989257812,3.0977234840393066,0.02468525432050228
870000,-193.51934814453125,0.0,0.003192362142726779,0.0,193.51934814453125,4.3851494789123535,0.028388461098074913
875000,-184.53720092773438,0.0,0.005168294068425894,0.0,184.53720092773438,2.876075267791748,0.028471682220697403
880000,-192.41317749023438,0.0,0.0088671138510108,0.0,192.41317749023438,3.267827033996582,0.0250557791441679
885000,-185.77529907226562,0.0,0.005092616192996502,0.0,185.77529907226562,2.9110209941864014,0.0229145810008049
890000,-194.61566162109375,0.0,0.004632228519767523,0.0,194.61566162109375,2.695207118988037,0.031642209738492966
895000,-191.16680908203125,0.0,0.004003867506980896,0.0,191.16680908203125,2.9292778968811035,0.025472169741988182
900000,-190.20407104492188,0.0,0.004044945351779461,0.0,190.20407104492188,3.5675270557403564,0.023777171969413757
900000,-190.20407104492188,0.0,0.004044945351779461,0.0,190.20407104492188,3.5675270557403564,0.023777171969413757
905000,-184.701171875,0.0,0.0044640288688242435,0.0,184.701171875,3.2904582023620605,0.032115448266267776
910000,-189.01614379882812,0.0,0.0035105738788843155,0.0,189.01614379882812,4.025996208190918,0.029718419536948204
915000,-186.41189575195312,0.0,0.0061304280534386635,0.0,186.41189575195312,5.244274139404297,0.02616063691675663
920000,-193.42684936523438,0.0,0.00362662086263299,0.0,193.42684936523438,4.419747352600098,0.019798999652266502
925000,-194.9718017578125,0.0,0.004702751990407705,0.0,194.9718017578125,3.5539393424987793,0.025376588106155396
930000,-191.45428466796875,0.0,0.004523465875536203,0.0,191.45428466796875,2.8349051475524902,0.022945836186408997
935000,-180.22357177734375,0.0,0.00723631028085947,0.0,180.22357177734375,3.353344202041626,0.028277898207306862
940000,-180.3058319091797,0.0,0.004419146105647087,0.0,180.3058319091797,2.4890990257263184,0.024376487359404564
945000,-193.92379760742188,0.0,0.0037322610151022673,0.0,193.92379760742188,6.2270331382751465,0.02754121460020542
950000,-189.02734375,0.0,0.003398814471438527,0.0,189.02734375,5.5689263343811035,0.025213897228240967
955000,-184.34564208984375,0.0,0.00385161186568439,0.0,184.34564208984375,4.44044303894043,0.026740988716483116
960000,-187.58148193359375,0.0,0.005871723871678114,0.0,187.58148193359375,3.0127596855163574,0.024845024570822716
965000,-188.60638427734375,0.0,0.003923413809388876,0.0,188.60638427734375,3.076826572418213,0.023988908156752586
970000,-197.4662322998047,0.0,0.004618513863533735,0.0,197.4662322998047,4.461004257202148,0.031282939016819
975000,-186.2718505859375,0.0,0.0036328837741166353,0.0,186.2718505859375,4.341363906860352,0.02671043947339058
980000,-189.47174072265625,0.0,0.006045455578714609,0.0,189.47174072265625,3.634718418121338,0.019833466038107872
985000,-192.7998046875,0.0,0.004015257116407156,0.0,192.7998046875,2.654458999633789,0.027504224330186844
990000,-184.283935546875,0.0,0.0051972526125609875,0.0,184.283935546875,3.5231781005859375,0.02624763920903206
995000,-189.50372314453125,0.0,0.005634726490825415,0.0,189.50372314453125,4.125117778778076,0.02535763755440712
1000000,-187.97174072265625,0.0,0.0040578763000667095,0.0,187.97174072265625,2.2686779499053955,0.032808903604745865
1000000,-187.97174072265625,0.0,0.0040578763000667095,0.0,187.97174072265625,2.2686779499053955,0.032808903604745865
1005000,-188.15155029296875,0.0,0.0033582907635718584,0.0,188.15155029296875,2.770293951034546,0.02045433782041073
1010000,-189.45474243164062,0.0,0.0050486172549426556,0.0,189.45474243164062,4.544459819793701,0.02788851037621498
1015000,-183.54071044921875,0.0,0.006695558782666922,0.0,183.54071044921875,2.007716655731201,0.03547562658786774
1020000,-189.50076293945312,0.0,0.0030231517739593983,0.0,189.50076293945312,4.155762672424316,0.03358594328165054
1025000,-188.59906005859375,0.0,0.005095880012959242,0.0,188.59906005859375,5.023548603057861,0.022810228168964386
1030000,-178.1357421875,0.0,0.004823667928576469,0.0,178.1357421875,3.964421272277832,0.03072538413107395
1035000,-184.56045532226562,0.0,0.0075713591650128365,0.0,184.56045532226562,2.7776906490325928,0.0252431221306324
1040000,-182.80340576171875,0.0,0.004111552145332098,0.0,182.80340576171875,3.5845203399658203,0.031094998121261597
1045000,-183.53456115722656,0.0,0.004318349063396454,0.0,183.53456115722656,3.4423270225524902,0.026875389739871025
1050000,-176.4215850830078,0.0,0.00402176845818758,0.0,176.4215850830078,7.849417209625244,0.033080682158470154
1055000,-178.2677001953125,0.0,0.004403724800795317,0.0,178.2677001953125,3.7208569049835205,0.023335358127951622
1060000,-186.49908447265625,0.0,0.0031238773372024298,0.0,186.49908447265625,3.030930280685425,0.021783078089356422
1065000,-179.90420532226562,0.0,0.0031769373454153538,0.0,179.90420532226562,3.4679946899414062,0.02119937352836132
1070000,-177.95672607421875,0.0,0.0045693921856582165,0.0,177.95672607421875,2.9850308895111084,0.022730262950062752
1075000,-181.45877075195312,0.0,0.005695355124771595,0.0,181.45877075195312,2.929515838623047,0.02833935059607029
1080000,-174.92198181152344,0.0,0.00357925146818161,0.0,174.92198181152344,3.419412136077881,0.022619053721427917
1085000,-176.96636962890625,0.0,0.0030291706789284945,0.0,176.96636962890625,3.079772710800171,0.024027014151215553
1090000,-175.8509979248047,0.0,0.004012356977909803,0.0,175.8509979248047,3.087711811065674,0.025042612105607986
1095000,-175.81625366210938,0.0,0.006759122014045715,0.0,175.81625366210938,3.248805046081543,0.038919102400541306
1100000,-165.07760620117188,0.0,0.0035601952113211155,0.0,165.07760620117188,3.7788052558898926,0.02923176996409893
1100000,-165.07760620117188,0.0,0.0035601952113211155,0.0,165.07760620117188,3.7788052558898926,0.02923176996409893
1105000,-172.90550231933594,0.0,0.003673365106806159,0.0,172.90550231933594,3.469999313354492,0.025164363905787468
1110000,-170.455078125,0.0,0.0042953588999807835,0.0,170.455078125,2.73905611038208,0.021549753844738007
1115000,-169.61419677734375,0.0,0.003277846844866872,0.0,169.61419677734375,3.812241554260254,0.02297510765492916
1120000,-169.20199584960938,0.0,0.004792289342731237,0.0,169.20199584960938,2.9431259632110596,0.02912375144660473
1125000,-174.7170867919922,0.0,0.003702242625877261,0.0,174.7170867919922,3.940945625305176,0.03485950455069542
1130000,-174.08871459960938,0.0,0.0067849354818463326,0.0,174.08871459960938,2.6243860721588135,0.024272043257951736
1135000,-166.56124877929688,0.0,0.0035250589717179537,0.0,166.56124877929688,3.4522814750671387,0.02281874790787697
1140000,-171.6591033935547,0.0,0.0038407824467867613,0.0,171.6591033935547,4.423171043395996,0.03176388144493103
1145000,-170.17041015625,0.0,0.003050005529075861,0.0,170.17041015625,4.682539939880371,0.02498599700629711
1150000,-171.75828552246094,0.0,0.003581508994102478,0.0,171.75828552246094,3.415083408355713,0.018762914463877678
1155000,-159.49533081054688,0.0,0.0036320132203400135,0.0,159.49533081054688,3.473055362701416,0.02349541150033474
1160000,-171.73355102539062,0.0,0.004890341777354479,0.0,171.73355102539062,3.417194366455078,0.024840541183948517
1165000,-166.64419555664062,0.0,0.004006353672593832,0.0,166.64419555664062,6.524661064147949,0.02523888647556305
1170000,-158.4781036376953,0.0,0.003767959075048566,0.0,158.4781036376953,2.7307920455932617,0.02248750999569893
1175000,-165.07717895507812,0.0,0.003648801241070032,0.0,165.07717895507812,2.750199794769287,0.02770952321588993
1180000,-157.56256103515625,0.0,0.0035058760549873114,0.0,157.56256103515625,2.406548500061035,0.02001088112592697
1185000,-164.502197265625,0.0,0.004746065475046635,0.0,164.502197265625,2.686244010925293,0.02879157103598118
1190000,-159.48800659179688,0.0,0.007155610714107752,0.0,159.48800659179688,3.8762736320495605,0.023319540545344353
1195000,-164.62619018554688,0.0,0.00715793389827013,0.0,164.62619018554688,5.859221935272217,0.023495061323046684
1200000,-159.05105590820312,0.0,0.006120647769421339,0.0,159.05105590820312,3.5174660682678223,0.029015755280852318
1200000,-159.05105590820312,0.0,0.006120647769421339,0.0,159.05105590820312,3.5174660682678223,0.029015755280852318
1205000,-161.04959106445312,0.0,0.00419214041903615,0.0,161.04959106445312,2.4853262901306152,0.01845036819577217
1210000,-148.38433837890625,0.0,0.005861960351467133,0.0,148.38433837890625,3.651826858520508,0.022562667727470398
